time_ms,ir_r,ir_l,tf_r,tf_l,tf_front,throttle_l,throttle_r,steering,gyro_z,accel_x,accel_y
  7601,  162,  305,  568,  126,  1000,  9999,  9999,  9,  44,  322, -1063
  7691,  162,  305,  568,  85,  1000,  9999,  9999,  14,  47,  258, -1055
  7774,  161,  305,  569,  151,  1000,  9999,  9999,  2,  44,  246, -1113
  7856,  162,  305,  568,  129,  1000,  9999,  9999,  12,  54,  229, -1076
  7942,  161,  305,  569,  187,  1000,  9999,  9999,  3,  76,  311, -1086
  8033,  161,  305,  568,  79,  1000,  7999,  9999,  22,  59,  228, -1148
  8117,  162,  305,  569,  131,  1000,  9999,  9999,  2,  64,  276, -1014
  8197,  161,  305,  569,  182,  1000,  9999,  9999,  6,  57,  262, -1048
  8284,  160,  305,  569,  129,  1000,  9999,  9999,  14,  41,  243, -1083
  8371,  162,  305,  568,  106,  1000,  9999,  9999,  12,  53,  244, -1062
  8460,  162,  305,  568,  62,  1000,  7999,  9999,  16,  34,  282, -1013
  8548,  162,  305,  569,  100,  1000,  9999,  9999,  6,  43,  266, -1075
  8633,  161,  305,  568,  135,  1000,  9999,  9999,  7,  40,  165, -1063
  8719,  161,  305,  568,  130,  1000,  9999,  9999,  9,  56,  208, -1060
  8802,  160,  305,  569,  139,  1000,  9999,  9999,  9,  53,  285, -1058
  8885,  162,  305,  568,  126,  1000,  9999,  9999,  11,  41,  216, -1031
  8976,  161,  305,  568,  79,  1000,  7999,  9999,  15,  43,  212, -1021
  9060,  162,  305,  569,  129,  1000,  9999,  9999,  3,  35,  321, -1057
  9144,  161,  305,  568,  110,  1000,  9999,  9999,  12,  50,  267, -1026
  9235,  161,  305,  569,  60,  1000,  7999,  9999,  16,  43,  291, -1088
  9311,  162,  305,  568,  158,  1000,  9999,  9999, -2,  48,  275, -1046
  9396,  161,  305,  569,  192,  1000,  9999,  9999,  7,  50,  246, -1094
  9481,  161,  305,  569,  124,  1000,  7999,  9999,  15,  59,  317, -1052
  9570,  161,  305,  569,  83,  1000,  9999,  9999,  13,  46,  225, -1092
  9654,  159,  305,  568,  161,  1000,  9999,  9999,  1,  29,  223, -1070
  9740,  161,  305,  569,  121,  1000,  7999,  9999,  15,  42,  310, -1047
  9825,  161,  305,  568,  123,  1000,  9999,  9999,  10,  46,  290, -1071
  9916,  161,  305,  568,  125,  1000,  9999,  9999,  10,  40,  290, -1079
  9999,  162,  305,  568,  107,  1000,  9999,  9999,  11,  44,  243, -1109
  10086,  162,  305,  567,  138,  1000,  9999,  9999,  7,  31,  242, -1024
  10170,  162,  305,  567,  22,  1000,  7999,  9999,  26,  46,  309, -1051
  10262,  162,  305,  569,  76,  1000,  9999,  9999,  3,  47,  255, -1124
  10345,  162,  305,  568,  176,  1000,  9999,  9999,  1,  29,  302, -1080
  10425,  162,  305,  569,  151,  1000,  9999,  9999,  12,  44,  301, -1047
  10514,  162,  305,  568,  85,  1000,  7999,  9999,  17,  51,  267, -1087
  10600,  160,  305,  568,  161,  1000,  9999,  9999,  0,  49,  228, -1047
  10681,  161,  305,  569,  180,  1000,  9999,  9999,  8,  57,  251, -1092
  10769,  160,  305,  569,  121,  1000,  7999,  9999,  15,  52,  251, -1056
  10855,  160,  305,  570,  88,  1000,  9999,  9999,  13,  49,  239, -1060
  10935,  162,  305,  568,  137,  1000,  9999,  9999,  5,  48,  219, -1056
  11024,  162,  305,  568,  149,  1000,  9999,  9999,  8,  39,  231, -1078
  11109,  161,  305,  568,  73,  1000,  7999,  9999,  19,  28,  299, -1133
  11200,  162,  305,  568,  66,  1000,  9999,  9999,  11,  53,  282, -1099
  11285,  161,  305,  568,  133,  1000,  9999,  9999,  3,  53,  205, -1078
  11369,  162,  305,  569,  125,  1000,  9999,  9999,  12,  57,  237, -1100
  11458,  161,  305,  570,  127,  1000,  9999,  9999,  9,  46,  260, -1105
